tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
621,04:41.2,15:02.7,3211,Newark Ave,40.72152515,-74.04630454,3202,Newport PATH,40.7272235,-74.0337589,31074,Customer,1970,0
204,05:21.1,08:45.8,3280,Astor Place,40.7192822,-74.07126188,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,17076,Customer,1970,0
293,06:27.2,11:20.4,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,38595,Customer,1970,0
356,07:14.7,13:11.2,3640,Journal Square,40.73367,-74.0625,3225,Baldwin at Montgomery,40.7236589,-74.0641943,45726,Customer,1970,0
759,08:09.9,20:49.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3210,Pershing Field,40.74267714,-74.05178863,42601,Customer,1970,0
616,08:54.9,19:11.3,3681,Grand St,40.71517768,-74.03768331,3638,Washington St,40.7242941,-74.0354826,44989,Customer,1970,0
3199,12:55.8,06:14.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40697,Customer,1970,0
643,15:38.2,26:22.2,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3185,City Hall,40.7177325,-74.043845,31659,Customer,1970,0
297,17:36.0,22:33.6,3206,Hilltop,40.7311689,-74.0575736,3207,Oakland Ave,40.7376037,-74.0524783,48910,Customer,1970,0
3153,19:11.9,11:45.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,54257,Customer,1970,0
2682,19:42.1,04:24.7,3280,Astor Place,40.7192822,-74.07126188,3205,JC Medical Center,40.71653978,-74.04963791,42423,Customer,1970,0
668,20:05.8,31:14.4,3195,Sip Ave,40.7308971,-74.06391263,3275,Columbus Drive,40.7183552,-74.03891444,42105,Customer,1970,0
534,20:36.9,29:31.6,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458404,-74.04281706,39772,Customer,1970,0
1157,20:38.4,39:56.0,3199,Newport Pkwy,40.7287448,-74.0321082,3279,Dixon Mills,40.72163014,-74.04996783,54267,Customer,1970,0
1128,21:07.6,39:55.9,3199,Newport Pkwy,40.7287448,-74.0321082,3279,Dixon Mills,40.72163014,-74.04996783,42257,Customer,1970,0
293,21:27.0,26:20.2,3211,Newark Ave,40.72152515,-74.04630454,3276,Marin Light Rail,40.71458404,-74.04281706,45150,Customer,1970,0
2987,21:35.1,11:22.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,46541,Customer,1970,0
578,23:19.6,32:57.6,3187,Warren St,40.7211236,-74.03805095,3211,Newark Ave,40.72152515,-74.04630454,40308,Customer,1970,0
1612,23:19.9,50:12.5,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,39571,Customer,1970,0
258,23:56.2,28:15.1,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,31287,Customer,1970,0
6242,24:11.8,08:14.4,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,45959,Customer,1970,0
6208,24:37.9,08:06.9,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,48911,Customer,1970,0
640,28:25.0,39:05.2,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3186,Grove St PATH,40.71958612,-74.04311746,26703,Customer,1970,0
1740,28:29.8,57:30.6,3196,Riverview Park,40.7443187,-74.0439909,3196,Riverview Park,40.7443187,-74.0439909,42825,Customer,1970,0
908,33:33.0,48:41.3,3281,Leonard Gordon Park,40.74590997,-74.05727148,3193,Lincoln Park,40.7246051,-74.07840595,48740,Customer,1970,0
677,33:42.8,45:00.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3213,Van Vorst Park,40.71848892,-74.04772663,54244,Customer,1970,0
1576,33:53.4,00:10.1,3209,Brunswick St,40.7241765,-74.0506564,3268,Lafayette Park,40.71346383,-74.06285852,30303,Customer,1970,0
1300,34:00.3,55:41.0,3195,Sip Ave,40.7308971,-74.06391263,3202,Newport PATH,40.7272235,-74.0337589,39260,Customer,1970,0
293,34:38.8,39:32.0,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,45150,Customer,1970,0
678,35:42.2,47:00.9,3212,Christ Hospital,40.73478582,-74.05044364,3273,Manila & 1st,40.72165072,-74.04288411,39147,Customer,1970,0
743,36:30.3,48:54.2,3281,Leonard Gordon Park,40.74590997,-74.05727148,3196,Riverview Park,40.7443187,-74.0439909,44236,Customer,1970,0
837,36:31.1,50:28.7,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,28308,Customer,1970,0
696,37:05.1,48:41.9,3281,Leonard Gordon Park,40.74590997,-74.05727148,3196,Riverview Park,40.7443187,-74.0439909,44911,Customer,1970,0
690,38:14.2,49:45.2,3199,Newport Pkwy,40.7287448,-74.0321082,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,28551,Customer,1970,0
5692,38:16.4,13:09.4,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,54251,Customer,1970,0
180,38:20.9,41:21.2,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,43161,Customer,1970,0
5686,38:25.9,13:12.1,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,51127,Customer,1970,0
389,38:27.9,44:57.8,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,40796,Customer,1970,0
306,42:06.9,47:13.2,3273,Manila & 1st,40.72165072,-74.04288411,3639,Harborside,40.7192517,-74.034234,38891,Customer,1970,0
653,43:10.5,54:04.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3275,Columbus Drive,40.7183552,-74.03891444,34039,Customer,1970,0
344,47:52.2,53:36.6,3275,Columbus Drive,40.7183552,-74.03891444,3203,Hamilton Park,40.72759597,-74.04424731,41724,Customer,1970,0
1088,49:23.4,07:31.4,3196,Riverview Park,40.7443187,-74.0439909,3225,Baldwin at Montgomery,40.7236589,-74.0641943,43637,Customer,1970,0
453,50:23.9,57:57.3,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3203,Hamilton Park,40.72759597,-74.04424731,29072,Customer,1970,0
1099,51:40.9,10:00.0,3198,Heights Elevator,40.74871595,-74.0404433,3202,Newport PATH,40.7272235,-74.0337589,46538,Customer,1970,0
251,52:05.3,56:16.8,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,48739,Customer,1970,0
231,56:11.0,00:02.7,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,17231,Customer,1970,0
825,56:48.3,10:34.2,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,48739,Customer,1970,0
1562,59:43.9,25:46.7,3639,Harborside,40.7192517,-74.034234,3273,Manila & 1st,40.72165072,-74.04288411,44721,Customer,1970,0
323,02:30.9,07:54.7,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,42812,Customer,1970,0
621,03:04.3,13:25.5,3267,Morris Canal,40.71241882,-74.03852552,3270,Jersey & 6th St,40.72528911,-74.04557168,33433,Customer,1970,0
758,03:23.0,16:01.3,3279,Dixon Mills,40.72163014,-74.04996783,3193,Lincoln Park,40.7246051,-74.07840595,54267,Customer,1970,0
3656,06:28.4,07:25.1,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,16423,Customer,1970,0
1246,08:32.7,29:19.1,3213,Van Vorst Park,40.71848892,-74.04772663,3280,Astor Place,40.7192822,-74.07126188,46079,Customer,1970,0
787,09:33.7,22:41.4,3210,Pershing Field,40.74267714,-74.05178863,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42601,Customer,1970,0
337,09:37.8,15:15.4,3205,JC Medical Center,40.71653978,-74.04963791,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42423,Customer,1970,0
202,09:51.0,13:13.9,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29072,Customer,1970,0
2042,10:06.2,44:08.9,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,30303,Customer,1970,0
1464,10:21.1,34:45.9,3638,Washington St,40.7242941,-74.0354826,3267,Morris Canal,40.71241882,-74.03852552,54358,Customer,1970,0
939,11:42.4,27:22.1,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,42812,Customer,1970,0
543,12:40.4,21:44.3,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3199,Newport Pkwy,40.7287448,-74.0321082,54248,Customer,1970,0
415,12:42.1,19:37.8,3202,Newport PATH,40.7272235,-74.0337589,3270,Jersey & 6th St,40.72528911,-74.04557168,41838,Customer,1970,0
1840,12:57.1,43:38.1,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,39772,Customer,1970,0
1258,13:20.3,34:19.2,3210,Pershing Field,40.74267714,-74.05178863,3280,Astor Place,40.7192822,-74.07126188,44825,Customer,1970,0
350,13:22.2,19:12.6,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42450,Customer,1970,0
1814,13:25.1,43:39.8,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,17231,Customer,1970,0
8451,15:26.2,36:17.5,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42300,Customer,1970,0
636,15:57.4,26:34.1,3191,Union St,40.7182113,-74.0836394,3280,Astor Place,40.7192822,-74.07126188,47258,Customer,1970,0
1043,16:32.1,33:55.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,28583,Customer,1970,0
334,17:19.6,22:54.2,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,46465,Customer,1970,0
409,17:43.6,24:33.5,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,41620,Customer,1970,0
258,21:01.8,25:20.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,33433,Customer,1970,0
584,22:16.9,32:01.6,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,42422,Customer,1970,0
5767,23:38.5,59:45.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,44682,Customer,1970,0
356,27:14.0,33:10.9,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42890,Customer,1970,0
433,29:15.3,36:28.3,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,45256,Subscriber,1962,1
388,29:20.7,35:49.4,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,44731,Customer,1970,0
640,31:14.4,41:54.9,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,54254,Customer,1970,0
6373,31:18.9,17:32.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42343,Customer,1970,0
677,35:11.8,46:29.6,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,28583,Customer,1970,0
1059,35:29.2,53:08.5,3207,Oakland Ave,40.7376037,-74.0524783,3272,Jersey & 3rd,40.72333159,-74.04595256,19107,Customer,1970,0
1145,36:07.8,55:13.4,3198,Heights Elevator,40.74871595,-74.0404433,3638,Washington St,40.7242941,-74.0354826,46527,Customer,1970,0
6208,36:45.0,20:13.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,30247,Customer,1970,0
282,37:49.5,42:32.1,3275,Columbus Drive,40.7183552,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,42105,Customer,1970,0
1011,37:49.5,54:40.9,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,26802,Customer,1970,0
533,38:51.9,47:45.3,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.7211236,-74.03805095,39407,Customer,1970,0
2146,39:33.5,15:20.3,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458404,-74.04281706,48753,Subscriber,1963,1
643,41:25.2,52:08.3,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,31667,Customer,1970,0
1283,41:28.6,02:52.5,3193,Lincoln Park,40.7246051,-74.07840595,3211,Newark Ave,40.72152515,-74.04630454,54267,Customer,1970,0
474,41:39.3,49:33.7,3209,Brunswick St,40.7241765,-74.0506564,3276,Marin Light Rail,40.71458404,-74.04281706,44731,Customer,1970,0
595,41:52.7,51:47.9,3213,Van Vorst Park,40.71848892,-74.04772663,3268,Lafayette Park,40.71346383,-74.06285852,44505,Customer,1970,0
297,42:31.3,47:29.0,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,44381,Customer,1970,0
425,44:03.8,51:09.2,3639,Harborside,40.7192517,-74.034234,3276,Marin Light Rail,40.71458404,-74.04281706,41618,Customer,1970,0
260,44:04.0,48:24.3,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,38470,Customer,1970,0
253,44:34.7,48:48.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3268,Lafayette Park,40.71346383,-74.06285852,30303,Customer,1970,0
1445,46:10.6,10:16.5,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,43206,Customer,1970,0
1431,46:20.1,10:11.4,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,44084,Customer,1970,0
131,46:55.3,49:06.9,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,39740,Customer,1970,0
369,47:08.8,53:18.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,29731,Customer,1970,0
458,47:15.3,54:53.5,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3185,City Hall,40.7177325,-74.043845,54246,Customer,1970,0
1346,47:43.0,10:09.4,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,42249,Customer,1970,0
215,48:05.4,51:40.6,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,42105,Customer,1970,0
1757,48:06.8,17:23.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,28583,Customer,1970,0
324,48:34.1,53:59.1,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,44241,Customer,1970,0
171,48:56.6,51:47.8,3194,McGinley Square,40.72533993,-74.06762213,3678,Fairmount Ave,40.72572614,-74.07195926,32095,Customer,1970,0
1719,50:51.6,19:31.2,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,54248,Customer,1970,0
387,51:01.4,57:29.0,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,41620,Customer,1970,0
693,51:30.8,03:04.7,3199,Newport Pkwy,40.7287448,-74.0321082,3278,Monmouth and 6th,40.72568548,-74.04879034,49007,Customer,1970,0
220,51:34.1,55:14.9,3214,Essex Light Rail,40.7127742,-74.0364857,3275,Columbus Drive,40.7183552,-74.03891444,35358,Customer,1970,0
2119,51:46.9,27:06.7,3206,Hilltop,40.7311689,-74.0575736,3269,Brunswick & 6th,40.72601173,-74.05038893,44358,Customer,1970,0
349,52:28.7,58:18.4,3213,Van Vorst Park,40.71848892,-74.04772663,3187,Warren St,40.7211236,-74.03805095,54244,Customer,1970,0
449,53:24.8,00:54.6,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,26321,Customer,1970,0
207,53:30.3,56:57.6,3211,Newark Ave,40.72152515,-74.04630454,3185,City Hall,40.7177325,-74.043845,41630,Customer,1970,0
608,54:01.2,04:09.8,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,41206,Customer,1970,0
629,54:13.4,04:43.3,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,15377,Customer,1970,0
792,56:22.3,09:35.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3267,Morris Canal,40.71241882,-74.03852552,41838,Customer,1970,0
864,58:15.4,12:40.3,3211,Newark Ave,40.72152515,-74.04630454,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,54247,Customer,1970,0
886,59:45.0,14:31.4,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42890,Customer,1970,0
584,01:42.2,11:26.9,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,38891,Customer,1970,0
970,02:16.8,18:26.9,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,26976,Customer,1970,0
970,02:24.5,18:34.7,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,32349,Customer,1970,0
162,03:55.5,06:37.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,44333,Customer,1970,0
869,04:43.7,19:12.7,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42596,Customer,1970,0
253,06:20.9,10:34.2,3193,Lincoln Park,40.7246051,-74.07840595,3678,Fairmount Ave,40.72572614,-74.07195926,44694,Customer,1970,0
346,07:17.7,13:03.8,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3203,Hamilton Park,40.72759597,-74.04424731,29814,Customer,1970,0
934,07:59.6,23:34.1,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3639,Harborside,40.7192517,-74.034234,43637,Customer,1970,0
918,08:05.8,23:23.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3639,Harborside,40.7192517,-74.034234,42601,Customer,1970,0
1410,08:33.7,32:03.8,3220,5 Corners Library,40.73496102,-74.05950308,3193,Lincoln Park,40.7246051,-74.07840595,44774,Customer,1970,0
1027,08:44.0,25:51.6,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,30303,Customer,1970,0
1135,08:57.4,27:52.5,3678,Fairmount Ave,40.72572614,-74.07195926,3199,Newport Pkwy,40.7287448,-74.0321082,32095,Customer,1970,0
259,09:16.1,13:35.6,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,54254,Customer,1970,0
295,09:56.3,14:51.4,3638,Washington St,40.7242941,-74.0354826,3681,Grand St,40.71517768,-74.03768331,31092,Customer,1970,0
438,10:29.8,17:48.0,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,54358,Customer,1970,0
425,10:42.1,17:47.9,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,41838,Customer,1970,0
1446,14:38.9,38:45.5,3677,Glenwood Ave,40.72755147,-74.07106072,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46340,Customer,1970,0
1850,15:29.6,46:20.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3276,Marin Light Rail,40.71458404,-74.04281706,44687,Customer,1970,0
3165,15:32.9,08:18.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,38891,Customer,1970,0
1698,16:04.1,44:23.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,42890,Customer,1970,0
867,16:04.3,30:31.7,3276,Marin Light Rail,40.71458404,-74.04281706,3206,Hilltop,40.7311689,-74.0575736,44731,Customer,1970,0
1090,16:56.0,35:07.0,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458404,-74.04281706,46537,Customer,1970,0
341,17:01.3,22:43.1,3638,Washington St,40.7242941,-74.0354826,3267,Morris Canal,40.71241882,-74.03852552,40124,Customer,1970,0
639,18:13.2,28:52.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45726,Customer,1970,0
681,18:30.8,29:52.0,3207,Oakland Ave,40.7376037,-74.0524783,3211,Newark Ave,40.72152515,-74.04630454,48910,Customer,1970,0
895,18:53.8,33:49.0,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,54251,Customer,1970,0
632,19:24.6,29:56.6,3209,Brunswick St,40.7241765,-74.0506564,3681,Grand St,40.71517768,-74.03768331,44381,Customer,1970,0
629,19:28.4,29:58.2,3209,Brunswick St,40.7241765,-74.0506564,3681,Grand St,40.71517768,-74.03768331,46529,Customer,1970,0
5598,19:32.9,52:51.1,3639,Harborside,40.7192517,-74.034234,3187,Warren St,40.7211236,-74.03805095,46410,Customer,1970,0
1971,19:43.4,52:34.5,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,42153,Customer,1970,0
1144,20:02.6,39:06.7,3199,Newport Pkwy,40.7287448,-74.0321082,3213,Van Vorst Park,40.71848892,-74.04772663,51127,Customer,1970,0
74,20:07.6,21:22.3,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,26802,Customer,1970,0
2927,20:19.0,09:06.8,3268,Lafayette Park,40.71346383,-74.06285852,3268,Lafayette Park,40.71346383,-74.06285852,45264,Customer,1970,0
440,22:08.6,29:28.9,3206,Hilltop,40.7311689,-74.0575736,3211,Newark Ave,40.72152515,-74.04630454,38363,Customer,1970,0
436,22:20.2,29:36.9,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3269,Brunswick & 6th,40.72601173,-74.05038893,45278,Customer,1970,0
172,22:52.2,25:45.0,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,48753,Customer,1970,0
530,22:57.3,31:47.5,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,42837,Customer,1970,0
1811,23:30.8,53:41.9,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,46473,Customer,1970,0
180,24:55.5,27:56.2,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,31244,Customer,1970,0
2333,24:59.5,03:53.1,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,45959,Customer,1970,0
551,25:02.5,34:14.0,3267,Morris Canal,40.71241882,-74.03852552,3209,Brunswick St,40.7241765,-74.0506564,40124,Customer,1970,0
3770,25:25.7,28:16.0,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,48932,Customer,1970,0
5489,27:08.6,58:38.6,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,33008,Subscriber,1991,2
224,28:44.8,32:29.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,31667,Customer,1970,0
2485,29:00.0,10:25.6,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,44664,Customer,1970,0
1355,30:26.2,53:01.8,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,44723,Customer,1970,0
1137,31:41.9,50:39.1,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,42915,Customer,1970,0
1415,31:59.7,55:35.5,3206,Hilltop,40.7311689,-74.0575736,3640,Journal Square,40.73367,-74.0625,19089,Customer,1970,0
257,33:05.9,37:23.0,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,41206,Customer,1970,0
96,33:58.9,35:35.6,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,41076,Customer,1970,0
741,34:26.0,46:47.6,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,54358,Customer,1970,0
247,35:18.0,39:25.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,39740,Customer,1970,0
451,35:55.1,43:26.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3639,Harborside,40.7192517,-74.034234,44358,Customer,1970,0
3084,36:08.3,27:32.9,3198,Heights Elevator,40.74871595,-74.0404433,3198,Heights Elevator,40.74871595,-74.0404433,39533,Customer,1970,0
423,36:57.1,44:00.9,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,54266,Customer,1970,0
528,37:01.8,45:50.7,3185,City Hall,40.7177325,-74.043845,3269,Brunswick & 6th,40.72601173,-74.05038893,42674,Customer,1970,0
270,39:18.2,43:48.5,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,44333,Customer,1970,0
188,39:33.8,42:41.9,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,44241,Customer,1970,0
853,39:44.4,53:58.3,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,16423,Customer,1970,0
320,42:16.3,47:36.4,3206,Hilltop,40.7311689,-74.0575736,3272,Jersey & 3rd,40.72333159,-74.04595256,46926,Customer,1970,0
2456,42:18.4,23:15.4,3681,Grand St,40.71517768,-74.03768331,3203,Hamilton Park,40.72759597,-74.04424731,46529,Customer,1970,0
554,43:06.2,52:20.3,3196,Riverview Park,40.7443187,-74.0439909,3209,Brunswick St,40.7241765,-74.0506564,38533,Customer,1970,0
586,43:09.8,52:56.0,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,43361,Customer,1970,0
977,44:06.7,00:24.3,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,27708,Customer,1970,0
501,44:30.8,52:52.0,3214,Essex Light Rail,40.7127742,-74.0364857,3203,Hamilton Park,40.72759597,-74.04424731,44084,Customer,1970,0
956,44:42.9,00:38.9,3205,JC Medical Center,40.71653978,-74.04963791,3199,Newport Pkwy,40.7287448,-74.0321082,42890,Customer,1970,0
5637,45:06.9,19:04.0,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,26802,Customer,1970,0
317,47:06.8,52:24.6,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,44185,Customer,1970,0
1485,47:16.8,12:02.4,3276,Marin Light Rail,40.71458404,-74.04281706,3268,Lafayette Park,40.71346383,-74.06285852,48911,Customer,1970,0
